SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,Displacement_mm,Strain_micro,PorePressure_kPa,SeismicVibration_mm/s,SUBDIVISION_clean,latitude_rain,longitude_rain,latitude,longitude,dem_latitude,dem_longitude,dem_elevation,dem_slope,dem_aspect,crack_density,debris_entropy,debris_contrast,debris_homogeneity,vegetation_green_ratio,rockfall_risk
HARYANA DELHI & CHANDIGARH,1907,14.3,42.8,25.9,33.5,7.8,20.0,123.2,175.3,1.0,0.1,0.0,0.0,443.9,57.1,67.2,319.5,0.1,2.492862118,30.42353797,17.6805461,1.474335491,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019914583,0.831773561,535.8850334,0.977484723,0.168383333,0
HARYANA DELHI & CHANDIGARH,1908,31.4,6.1,0.1,7.6,22.4,14.5,196.6,398.2,10.1,0.3,1.1,0.6,689.0,37.5,30.1,619.5,2.0,9.283143003,102.6306163,24.72172107,2.399832258,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.065377083,6.565432452,1053.313543,0.082211024,0.68836875,1
HARYANA DELHI & CHANDIGARH,1909,5.9,13.1,0.0,78.1,2.8,123.7,228.7,118.9,162.4,3.1,0.0,32.7,769.3,19.0,80.9,633.7,35.8,7.375940854,76.01247379,38.08936491,1.706538697,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.0197875,5.915071183,418.7253148,0.092171472,0.163658333,0
HARYANA DELHI & CHANDIGARH,1910,19.7,5.1,0.1,2.1,3.1,69.0,107.9,150.4,159.7,87.3,0.0,0.8,605.2,24.8,5.3,487.0,88.1,5.997390921,60.38777373,35.9575892,1.842018024,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019420833,0.910732363,268.7725771,0.973696543,0.163375,0
HARYANA DELHI & CHANDIGARH,1911,66.5,1.3,53.3,0.7,0.1,53.1,26.3,49.3,208.7,10.7,39.7,0.0,509.7,67.8,54.1,337.4,50.4,3.230464082,32.48855498,22.24323139,0.890005456,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019885417,5.737087808,647.8718182,0.105317788,0.165852083,0
HARYANA DELHI & CHANDIGARH,1912,43.4,12.5,9.0,9.2,2.8,26.5,161.1,134.2,119.5,0.0,10.5,0.5,529.3,55.9,21.0,441.4,11.0,4.406435498,32.14282103,4.489989947,2.473275681,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.02059375,5.219819579,133.5293557,0.260768455,0.172277083,0
HARYANA DELHI & CHANDIGARH,1913,1.1,42.9,22.4,1.9,69.7,111.8,142.9,82.3,22.6,0.7,0.9,9.3,508.4,43.9,94.0,359.6,10.9,3.314394572,36.86970004,38.10713895,2.410454261,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.038304167,5.939918678,142.5909445,0.251534341,0.698333333,0
HARYANA DELHI & CHANDIGARH,1914,2.3,7.0,4.7,22.7,21.0,51.1,252.0,100.0,182.9,18.7,2.0,0.3,664.7,9.3,48.4,586.0,21.0,6.30110788,63.68191088,35.13723222,2.002728922,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.040572917,5.173516367,156.3524937,0.392235203,0.723495833,0
HARYANA DELHI & CHANDIGARH,1915,30.7,49.1,40.9,7.1,8.0,39.9,66.9,69.9,101.7,6.4,0.0,1.8,422.4,79.9,55.9,278.4,8.2,7.64741696,78.61587986,17.32375503,1.236209529,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019841667,0.826134501,479.4172269,0.977797588,0.168985417,0
HARYANA DELHI & CHANDIGARH,1916,0.5,15.7,0.2,2.3,12.5,71.2,139.7,217.7,107.8,61.6,0.0,0.0,629.1,16.2,14.9,536.4,61.6,3.547197714,31.91466617,40.02658388,2.604684589,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019477083,0.909548972,303.3544787,0.973748301,0.16363125,0
HARYANA DELHI & CHANDIGARH,1917,6.1,7.4,3.2,34.5,25.8,64.6,164.3,210.9,361.5,101.0,0.0,7.5,986.7,13.5,63.5,801.2,108.5,6.639877204,64.47648765,64.58138596,1.666868307,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.021225,3.074647587,64.67193495,0.730644993,0.17435,0
HARYANA DELHI & CHANDIGARH,1918,10.0,0.0,11.1,9.9,1.1,34.3,20.0,142.1,5.0,0.3,0.8,0.0,234.7,10.1,22.2,201.4,1.1,5.289340655,50.83828187,0.0,1.773323275,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.04109375,2.240697622,211.969902,0.90618282,0.696485417,0
HARYANA DELHI & CHANDIGARH,1919,61.0,2.7,8.4,2.3,14.8,7.0,208.7,172.1,50.6,0.0,3.4,22.8,553.7,63.8,25.4,438.3,26.2,5.118352646,56.29164138,32.0276365,3.156022028,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.042039583,2.211754995,182.6077523,0.908914669,0.695902083,0
HARYANA DELHI & CHANDIGARH,1920,11.2,12.9,13.2,0.2,21.6,73.0,194.8,30.8,9.6,1.4,0.0,0.1,368.8,24.1,35.1,308.1,1.5,2.349854523,21.60474604,4.173507892,1.648181778,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.044170833,6.340426009,660.4167661,0.103560158,0.682120833,1
HARYANA DELHI & CHANDIGARH,1921,21.3,1.2,0.5,1.4,0.0,13.7,100.2,189.5,86.1,29.5,0.0,3.0,446.5,22.5,2.0,389.5,32.5,6.544809375,75.86139536,27.31610507,2.371104981,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.045429167,1.503977392,805.4129149,0.957262677,0.71016875,0
HARYANA DELHI & CHANDIGARH,1922,14.3,4.5,0.6,0.6,1.4,86.7,139.6,99.7,176.5,1.7,0.0,27.1,552.9,18.8,2.7,502.6,28.7,4.317768921,45.3320013,28.92427202,2.281046131,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.042702083,1.670728144,872.3215513,0.947948947,0.686135417,0
HARYANA DELHI & CHANDIGARH,1923,17.0,52.7,0.8,0.1,19.7,24.8,183.7,221.3,17.6,9.1,0.3,34.4,581.5,69.7,20.6,447.4,43.8,9.467019427,88.29178097,35.43226526,2.195086096,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.042191667,1.499823373,800.4086781,0.958112413,0.713254167,0
HARYANA DELHI & CHANDIGARH,1924,48.5,18.9,2.0,1.3,5.5,18.5,98.3,151.3,247.5,45.5,2.5,15.0,654.8,67.4,8.8,515.6,63.0,7.903851743,78.39578596,27.74752386,2.141000271,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.020604167,1.182733582,125.3360717,0.951458496,0.172360417,0
HARYANA DELHI & CHANDIGARH,1925,4.8,0.1,0.1,3.1,11.2,153.8,247.0,108.6,10.2,5.7,12.2,0.3,557.2,5.0,14.4,519.6,18.2,4.596177184,42.70339623,9.127598882,2.188194281,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019939583,0.833883607,488.4756547,0.977333485,0.167960417,0
HARYANA DELHI & CHANDIGARH,1926,9.4,9.3,39.2,10.3,33.4,18.4,190.0,257.4,45.5,0.6,2.4,0.1,615.9,18.7,82.8,511.3,3.0,10.47361643,93.76425192,26.29131809,2.135970295,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.020895833,1.214672277,96.29440367,0.950767654,0.165579167,0
HARYANA DELHI & CHANDIGARH,1927,0.2,34.1,14.8,7.4,13.9,12.2,160.9,163.9,42.7,18.1,1.7,32.5,502.5,34.3,36.1,379.7,52.4,3.813570154,46.13305624,29.19347635,1.974040821,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.046025,1.599959841,882.9183194,0.952648311,0.683420833,0
HARYANA DELHI & CHANDIGARH,1928,21.5,28.3,3.4,5.9,3.7,36.5,131.0,77.6,35.6,7.6,20.3,16.8,388.2,49.8,13.0,280.7,44.6,5.366190744,57.17762015,29.56392329,2.755641562,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.02054375,4.865078564,49.67894078,0.390538108,0.165110417,0
HARYANA DELHI & CHANDIGARH,1929,15.2,0.1,0.0,9.5,3.7,18.7,135.2,82.8,11.4,3.8,0.0,26.2,306.6,15.4,13.2,248.1,30.0,3.664585161,39.3118882,3.611686995,1.34366972,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.020635417,1.438131002,45.2284362,0.932142738,0.1631,0
HARYANA DELHI & CHANDIGARH,1930,28.4,11.4,4.0,1.8,3.4,68.6,266.5,78.4,32.3,2.8,0.9,2.1,500.5,39.8,9.2,445.9,5.7,7.608482579,76.91184409,35.29560427,2.510729052,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.0431375,2.749839487,156.8741701,0.903144437,0.688695833,0
HARYANA DELHI & CHANDIGARH,1931,0.4,17.0,14.2,0.3,7.8,11.1,198.7,122.5,109.5,37.4,0.0,0.1,519.2,17.5,22.4,441.9,37.5,8.315022393,76.24013609,19.4812771,2.411171149,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.041070833,2.729038409,143.4460801,0.900568138,0.69000625,0
HARYANA DELHI & CHANDIGARH,1932,3.0,2.0,26.2,4.8,6.1,14.3,136.8,113.4,117.5,0.0,0.0,15.8,440.1,5.1,37.1,382.1,15.8,4.465008298,42.23199728,25.62949882,2.349199561,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019964583,0.840321487,582.1804462,0.977051287,0.167797917,0
HARYANA DELHI & CHANDIGARH,1933,1.1,19.5,10.8,6.7,43.2,105.1,131.4,227.3,293.1,17.0,0.4,1.3,856.9,20.6,60.7,756.8,18.7,7.062164259,74.83054647,37.74606047,2.558489714,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.02064375,4.756523785,121.4448394,0.339747674,0.17158125,0
HARYANA DELHI & CHANDIGARH,1934,21.6,1.0,47.6,0.7,2.0,64.6,140.8,199.1,18.3,0.0,0.0,5.6,501.4,22.6,50.4,422.8,5.6,5.933944286,54.08334271,26.89170628,1.953700302,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.042577083,1.524441217,720.9253378,0.957357968,0.71290625,0
HARYANA DELHI & CHANDIGARH,1935,35.1,25.1,7.1,29.2,0.7,5.3,208.9,132.3,97.0,7.5,6.0,14.2,568.3,60.2,37.0,443.5,27.7,4.32756926,30.61684602,37.33377635,1.065512962,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019466667,0.908282693,254.6590284,0.97376152,0.162802083,0
HARYANA DELHI & CHANDIGARH,1936,1.6,18.2,6.8,0.7,3.3,141.3,124.4,125.7,61.3,0.1,1.2,26.5,511.1,19.8,10.8,452.7,27.7,9.137774495,90.24221491,13.28485923,1.96385367,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.04115625,2.219423163,211.596055,0.908020257,0.696210417,0
HARYANA DELHI & CHANDIGARH,1937,0.8,75.8,5.3,20.3,5.2,43.7,171.6,39.3,109.8,0.4,0.3,9.1,481.7,76.7,30.8,364.4,9.8,5.090070662,50.19191885,17.28594103,1.504402891,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.01941875,0.85938942,521.2542035,0.975912909,0.165854167,0
HARYANA DELHI & CHANDIGARH,1938,38.2,7.7,0.4,1.1,7.4,61.7,89.7,56.9,8.1,7.6,0.1,0.0,278.8,45.9,8.9,216.3,7.7,2.057356897,21.25138606,15.78962587,1.634070395,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.016722917,4.290358377,20.11054003,0.495804991,0.156904167,0
HARYANA DELHI & CHANDIGARH,1939,1.9,38.5,20.2,0.5,0.3,88.8,62.7,32.9,63.3,1.2,0.0,0.0,310.2,40.5,20.9,247.6,1.2,3.471360612,38.35619933,39.52583661,1.378790163,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.020010417,5.422469609,631.2080984,0.125703648,0.167054167,0
HARYANA DELHI & CHANDIGARH,1940,28.2,35.6,11.9,6.7,1.7,38.7,117.4,142.3,12.6,0.2,0.0,0.4,395.7,63.8,20.3,311.1,0.5,1.262747421,15.81550327,11.15310288,1.761327571,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.037404167,5.814126547,78.5526543,0.359033175,0.692722917,0
HARYANA DELHI & CHANDIGARH,1941,59.2,5.1,2.2,0.0,16.2,96.3,41.0,90.1,46.4,3.9,0.0,3.5,363.9,64.3,18.4,273.8,7.4,1.695771923,18.25156826,38.59633886,1.701688153,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.03971875,1.543104085,969.0484195,0.955828346,0.68609375,0
HARYANA DELHI & CHANDIGARH,1942,24.9,48.6,2.2,11.7,7.3,48.2,257.5,237.6,154.2,0.3,0.0,11.9,804.5,73.6,21.2,697.6,12.2,10.44582782,110.4359351,60.26923304,0.811215085,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019785417,0.906575759,550.9162344,0.97404377,0.166710417,0
HARYANA DELHI & CHANDIGARH,1943,19.6,2.1,2.4,14.7,8.5,28.8,129.6,112.4,89.7,0.0,0.0,0.1,407.9,21.7,25.6,360.4,0.1,2.765211442,20.05726552,19.42188849,2.350110956,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.01823125,5.040238535,36.85129691,0.27499447,0.156402083,0
HARYANA DELHI & CHANDIGARH,1944,21.5,32.9,35.1,27.6,0.5,52.2,150.7,99.0,38.8,24.8,0.6,0.6,484.2,54.4,63.1,340.7,26.0,2.748178035,30.00468942,21.22847474,3.110160929,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.02060625,5.508903782,126.2642807,0.219499538,0.173102083,0
HARYANA DELHI & CHANDIGARH,1945,41.5,0.0,2.4,6.5,7.9,36.5,120.0,122.3,312.5,5.1,0.0,0.0,654.6,41.5,16.8,591.2,5.1,7.619305505,79.32574687,25.80934801,14.47656378,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.020579167,5.927916881,657.8458048,0.093743076,0.167902083,0
HARYANA DELHI & CHANDIGARH,1946,0.1,9.7,1.7,3.4,27.0,72.0,122.9,155.4,17.3,15.6,1.0,11.6,437.8,9.8,32.1,367.6,28.3,6.749408309,61.29627166,21.2079747,1.898538022,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019910417,5.525412638,601.3210634,0.12363866,0.168660417,0
HARYANA DELHI & CHANDIGARH,1947,17.2,15.8,7.2,0.6,3.0,13.7,22.9,80.6,292.9,4.5,0.0,6.2,464.5,33.0,10.8,410.0,10.7,6.082906621,53.31471317,9.157805674,1.972626802,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.020758333,3.902857614,61.67067973,0.59490882,0.167241667,0
HARYANA DELHI & CHANDIGARH,1948,34.4,31.4,18.8,1.1,4.8,16.0,212.4,233.0,34.6,4.3,0.9,0.3,592.1,65.9,24.7,496.1,5.4,7.913095372,75.40124308,28.84260983,1.789507066,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.03945625,2.163838809,781.3737364,0.944670422,0.6839375,0
HARYANA DELHI & CHANDIGARH,1949,3.4,27.9,0.7,1.2,5.9,12.1,287.9,58.3,84.7,1.2,0.0,2.0,485.3,31.3,7.8,442.9,3.2,3.339409823,30.08639102,39.23380274,2.045020792,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.037570833,2.665044286,100.2822477,0.906419275,0.678097917,0
HARYANA DELHI & CHANDIGARH,1950,22.2,6.5,18.1,0.5,6.1,9.7,220.4,147.6,118.7,0.0,0.0,1.4,551.1,28.7,24.7,496.4,1.4,2.667378667,30.44088398,21.44414938,1.981495953,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.041983333,1.512172685,796.2287031,0.954729014,0.713389583,0
HARYANA DELHI & CHANDIGARH,1951,8.2,0.4,33.6,11.6,9.1,21.3,56.0,135.4,35.0,0.2,27.4,0.0,338.2,8.7,54.2,247.7,27.7,6.384667304,60.77397912,14.50275696,13.8328151,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.079133333,6.573619616,546.3981422,0.057565942,0.159458333,1
HARYANA DELHI & CHANDIGARH,1952,8.2,17.8,12.0,2.6,10.8,67.1,122.5,311.0,1.3,0.0,0.0,3.2,556.3,26.0,25.3,501.9,3.2,4.917640322,44.89466063,10.80359526,2.841444194,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.042770833,1.59771102,920.8222477,0.951062052,0.686397917,0
HARYANA DELHI & CHANDIGARH,1953,39.5,1.6,0.0,4.1,5.9,58.9,241.0,154.9,48.4,0.9,0.0,6.6,561.9,41.1,10.0,503.3,7.5,5.117333967,48.11517099,31.83562088,1.256422882,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.020925,1.413284375,42.32290242,0.934573181,0.1634,0
HARYANA DELHI & CHANDIGARH,1954,26.1,91.0,10.1,0.4,3.9,26.7,152.3,45.6,136.6,43.9,0.3,0.0,537.0,117.1,14.5,361.2,44.2,8.026388284,85.85704451,29.49481685,2.359165772,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.042297917,4.32089128,908.9767535,0.347274515,0.694610417,1
HARYANA DELHI & CHANDIGARH,1955,32.8,1.9,7.7,7.3,12.7,66.1,100.3,173.1,159.3,129.4,2.8,0.6,694.1,34.7,27.7,498.8,132.8,8.053460019,80.59981706,35.3420236,1.949401186,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.043104167,5.468552956,627.5791222,0.199479833,0.680760417,0
HARYANA DELHI & CHANDIGARH,1956,16.6,3.1,25.6,0.8,2.4,50.8,239.1,159.5,19.5,131.3,4.4,0.6,653.8,19.7,28.9,468.9,136.3,7.449775544,73.60150031,30.5217295,2.950415908,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.040695833,6.118118663,651.8346706,0.122621464,0.687547917,0
HARYANA DELHI & CHANDIGARH,1957,53.2,0.2,28.9,2.8,6.9,24.4,190.6,101.6,149.6,26.6,7.7,24.7,617.2,53.4,38.7,466.2,58.9,10.50200469,104.4700194,27.93242081,2.1704323,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.047439583,6.519728933,898.4818369,0.091735569,0.680766667,1
HARYANA DELHI & CHANDIGARH,1958,4.1,0.7,5.4,1.9,4.4,17.0,150.0,182.7,273.4,21.8,1.0,10.6,673.0,4.8,11.7,623.1,33.4,5.442963539,60.88993706,38.66900234,15.96266729,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019597917,5.320564965,279.2363282,0.138332354,0.16276875,0
HARYANA DELHI & CHANDIGARH,1959,28.4,8.0,3.8,0.4,13.2,25.3,103.8,163.8,102.8,16.1,19.3,0.1,484.9,36.4,17.4,395.7,35.4,6.704680256,63.30094393,23.95683398,1.876146401,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.040827083,2.715406684,102.9589741,0.903753521,0.674164583,0
HARYANA DELHI & CHANDIGARH,1960,11.3,0.0,24.4,4.2,1.3,33.1,249.9,339.0,15.6,35.2,0.0,8.9,722.9,11.3,30.0,637.5,44.1,7.34302625,80.00780395,39.29471872,2.019953347,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.0459875,6.568321722,878.7553774,0.08606721,0.681314583,1
HARYANA DELHI & CHANDIGARH,1961,40.2,29.9,0.4,4.6,11.0,46.2,150.1,251.4,52.4,25.8,6.6,9.2,627.9,70.2,16.0,500.1,41.6,6.816184558,69.21432707,33.54482817,1.428604653,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.02095,1.415597968,44.50477064,0.934407698,0.163727083,0
HARYANA DELHI & CHANDIGARH,1962,21.1,10.4,7.7,1.3,1.5,14.0,144.7,111.5,189.4,0.0,2.9,6.5,511.0,31.5,10.5,459.6,9.4,8.166936853,80.86727162,36.78427287,1.616565237,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019975,5.411142785,664.3177148,0.124584911,0.167110417,0
HARYANA DELHI & CHANDIGARH,1963,3.1,4.1,4.4,2.0,3.9,40.7,55.3,307.6,85.3,0.0,9.0,6.3,521.8,7.2,10.4,488.9,15.4,6.233671513,74.84121762,32.85994097,1.107528015,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.040764583,4.697961347,163.1876793,0.495027466,0.707197917,0
HARYANA DELHI & CHANDIGARH,1964,4.7,1.5,0.9,0.4,14.6,8.8,370.7,191.5,111.2,0.6,0.1,6.0,710.9,6.2,15.9,682.1,6.7,8.185592158,76.57772413,37.47361843,1.538511551,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.02053125,5.451564512,665.3530442,0.123407803,0.16675,0
HARYANA DELHI & CHANDIGARH,1965,6.2,11.5,7.3,8.6,20.4,2.1,120.3,133.3,60.9,11.0,0.1,0.2,381.9,17.7,36.3,316.7,11.3,5.964014675,57.87171795,34.27922031,2.046953241,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.020020833,5.547997977,415.2076084,0.118579712,0.166283333,0
HARYANA DELHI & CHANDIGARH,1966,3.3,34.0,6.7,1.7,45.3,128.9,98.2,312.8,69.1,6.7,1.0,0.2,707.7,37.3,53.7,609.0,7.8,6.347094541,57.30878921,39.58768529,2.150087525,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.183877083,7.252660086,1064.793253,0.049640233,0.685358333,1
HARYANA DELHI & CHANDIGARH,1967,0.0,2.4,43.4,0.9,13.0,33.1,224.3,336.0,96.3,7.8,13.8,68.9,839.9,2.4,57.3,689.7,90.5,6.720580665,71.96811651,55.04462689,1.010335153,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.019925,4.974744101,397.498357,0.176019534,0.167691667,0
HARYANA DELHI & CHANDIGARH,1968,14.1,15.9,17.3,0.0,2.3,28.3,211.2,90.1,0.1,7.0,0.0,2.0,388.3,30.0,19.6,329.6,9.1,1.793381612,26.37976079,25.48442608,1.931394148,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.040845833,3.133654444,77.84067348,0.870838906,0.6943,0
HARYANA DELHI & CHANDIGARH,1969,1.5,6.8,9.7,3.6,21.0,11.3,130.9,132.7,158.8,0.3,0.6,0.0,477.2,8.3,34.3,433.7,1.0,0.839286821,16.74248212,5.440809211,2.281704975,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.04085625,3.105756343,68.46913053,0.874422107,0.6861875,0
HARYANA DELHI & CHANDIGARH,1970,35.4,35.4,9.4,0.0,11.5,67.2,65.7,207.9,104.9,0.8,0.0,0.0,538.2,70.8,20.9,445.7,0.8,9.49441426,101.0638864,39.95834763,1.918543903,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.04905625,6.827397978,884.9795329,0.06872083,0.686847917,1
HARYANA DELHI & CHANDIGARH,1971,17.0,18.9,1.1,7.5,58.7,61.3,148.4,259.2,51.6,11.3,1.8,0.0,636.8,35.9,67.4,520.5,13.1,4.161583269,40.62773035,33.19176241,1.683105677,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.037735417,4.267645197,201.3671163,0.58000676,0.696929167,0
HARYANA DELHI & CHANDIGARH,1972,6.8,12.1,5.6,11.6,0.1,24.9,137.1,186.0,12.6,7.7,33.1,3.2,440.8,18.9,17.4,360.6,44.0,3.965492753,37.82872264,21.52045229,1.793919427,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.0378625,3.049847128,84.57634696,0.87533237,0.691460417,0
HARYANA DELHI & CHANDIGARH,1973,15.8,5.2,3.2,0.5,32.9,75.1,118.3,189.8,57.6,19.7,0.0,9.0,527.2,21.0,36.7,440.8,28.6,4.7183734,38.82788514,29.17348347,1.729618323,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.037514583,5.405311612,85.64357798,0.477547792,0.694175,0
HARYANA DELHI & CHANDIGARH,1974,0.5,1.3,1.6,0.9,4.6,37.9,201.5,94.5,12.2,16.4,0.0,13.5,384.9,1.8,7.0,346.1,29.9,4.463813396,54.81750163,15.79516838,16.27210144,HARYANA DELHI & CHANDIGARH,28.7,77.1,28.7,77.1,8,80.0,58,83.92378853,64.79887635,0.041266667,2.645411261,106.3782569,0.876329849,0.697695833,0
